hub_id,company_name,sido,address,matched_address,lat,lon,area_m2,fixed_cost,capacity_tons,storage_item,일반창고면적,냉동냉장창고면적,보관장소면적
WH_00001,(주)하나로에스,경기도,경기도 화성시 병점구 안녕남로 131 (안녕동),경기 화성시 병점구 안녕남로 131,37.1968811678916,126.997462088068,3218.0,3218000.0,321800.0,"전자제품 자재(TV, 가전, 모바일 등)",3218,0,0
WH_00005,한국로지스풀 주식회사,경기도,경기도 이천시 마장면 마도로223번길 89,경기 이천시 마장면 마도로223번길 89,37.2735722881343,127.350011185088,14090.17,14090170.0,1409017.0,"생활용품, 애견용품, 서적 등",14090.17,0,0
WH_00007,롯데글로벌로지스(주),세종특별자치시,세종특별자치시 부강면 부강외천로 206,세종특별자치시 부강면 부강외천로 206,36.5280144377004,127.38831220751,9575.36,9575360.0,957536.0,변압기,4987,0,4588.36
WH_00008,롯데글로벌로지스(주),경상북도,경상북도 칠곡군 지천면 산단터널로 240,경북 칠곡군 지천면 산단터널로 240,35.9543081814529,128.442820948596,6916.8,6916800.0,691680.0,"식자재, 생활용품",2970,3946.8,0
WH_00009,푸드엔 물류센터,경상남도,"경상남도 김해시 대동면 대동산단6로 170, 3층",경남 김해시 대동면 대동산단6로 170,35.2739866661051,129.001751934386,11456.47,11456470.000000002,1145647.0,"가공육,수산물, 쌀, 통조림, 기타",6357.18,5099.29,0
WH_00010,한솔로지스유(주),경상남도,"경상남도 양산시 어곡공단6길 50, 4, 5층 (어곡동)",,35.2373,128.6919,17157.02,17157020.0,1715702.0,배터리 셀,17157.02,0,0
WH_00012,주식회사 탑로지스,경기도,"경기도 이천시 호법면 덕평로 472-67, 켄달스퀘어 호법DC2 1,2층",경기 이천시 호법면 덕평로 472-67,37.2079126279408,127.390369880283,13469.28,13469280.0,1346928.0,"일반식품류, 공산품",6734.64,0,0
WH_00013,롯데글로벌로지스(주),경기도,경기도 여주시 가남읍 경충대로 1473-67,경기 여주시 가남읍 경충대로 1473-67,37.2081434232027,127.534859169379,21204.0,21204000.0,2120400.0,의류 및 잡화,10602,0,0
WH_00014,주식회사 딜리셔스,경기도,경기도 남양주시 오남읍 진건오남로667번길 64-32,경기 남양주시 오남읍 진건오남로667번길 64-32,37.6923242635854,127.209415041784,1996.0,1996000.0,199600.0,"의류, 잡화",1996,0,0
WH_00015,주식회사 원에프엔씨,경기도,"경기도 이천시 마장면 이장로 148-46, 3,4층",경기 이천시 마장면 이장로 148-46,37.2649934304533,127.382848410719,13573.0,13573000.0,1357300.0,의류,13573,0,0
WH_00016,주식회사 휠라선,경기도,"경기도 김포시 양촌읍 학운산단5로가길 5, 9층 A호",경기 김포시 양촌읍 학운산단5로가길 5,37.6163281406644,126.593356876517,6673.62,6673620.0,667362.0,"화장품 및 의류, 캐리어, 의약품",6673.62,0,0
WH_00017,(주)리치개발,경기도,"경기도 안성시 죽산면 송문주로 219, A동",경기 안성시 죽산면 송문주로 219,37.0275899297305,127.442816052063,3774.0,3774000.0,377400.0,"아이스크림, 원재료, 식품",0,3774,0
WH_00018,(주)씨제이대한통운,충청북도,충청북도 음성군 금왕읍 오선산단로 44-6,충북 음성군 금왕읍 오선산단로 44-6,36.9748397738482,127.569462288798,5910.0,5910000.0,591000.0,식품,8862,0,2955
WH_00019,(주)씨제이대한통운,충청북도,충청북도 음성군 삼성면 대성로 355,충북 음성군 삼성면 대성로 355,36.9981561600885,127.497385289995,41090.0,41090000.0,4109000.0,식품,20545,0,20545
WH_00020,(주)씨제이대한통운,충청북도,충청북도 음성군 금왕읍 오선산단로 44-6,충북 음성군 금왕읍 오선산단로 44-6,36.9748397738482,127.569462288798,5907.0,5907000.0,590700.0,식품,8862,0,2955
WH_00021,(주)씨제이대한통운,충청북도,충청북도 음성군 대소읍 삼양로 1080,충북 음성군 대소읍 삼양로 1080,36.9524530870375,127.449471811251,71476.0,71476000.0,7147600.0,식품,35738,0,35738
WH_00022,주식회사 휠라선,경기도,경기도 안성시 양성면 양성로 301,경기 안성시 양성면 양성로 301,37.0803603364989,127.205581183079,12571.67,12571670.0,1257167.0,화장품 및 의류 등,12571.67,0,0
WH_00023,씨제이대한통운 주식회사,충청북도,충청북도 진천군 이월면 미잠리 452-14,,36.6357,127.4913,5885.0,5885000.0,588500.0,심품,5885,0,0
WH_00024,동원로엑스 주식회사,전라남도,전라남도 광양시 담안길 110 (태인동),전남 광양시 담안길 110,34.9411645573753,127.752144057192,28508.0,28508000.0,2850800.0, ,7140,0,21368
WH_00025,(주)위더스메디,부산광역시,부산광역시 남구 신선로 217-12 (감만동),부산 남구 신선로 217-12,35.1115459192348,129.088349877384,2999.12,2999120.0,299912.0,"병원 진료 위생재료, 사무용품 등",2999.12,0,0
WH_00027,로지비엠씨(주),경기도,경기도 안성시 일죽면 고목남길 95-31,경기 안성시 일죽면 고목남길 95-31,37.1217156922204,127.440511025582,5265.07,5265070.0,526507.0,"여행용가방, 홍삼즙, 비타민C, 종이포장재, 인테리어소품",5265.07,0,0
WH_00029,씨제이대한통운 주식회사,충청북도,충청북도 진천군 이월면 궁동길 46-6,충북 진천군 이월면 궁동길 46-6,36.9045321101737,127.436122747604,4130.0,4130000.0,413000.0,식품,4130,0,0
WH_00030,로지스팟한록 이천지점,경기도,"경기도 이천시 대월면 경충대로1687번길 205, 지하2층",경기 이천시 대월면 경충대로1687번길 205,37.2269448768482,127.511249269236,4487.2,4487200.0,448720.0,가공식품류 등 식자재,0,4487.2,0
WH_00031,씨제이대한통운(주),경기도,경기도 남양주시 진접읍 남가로131번길 7-1,경기 남양주시 진접읍 남가로131번길 7-1,37.6941553966786,127.178110534504,3963.17,3963170.0,396317.0,불특정 택배화물,3963.17,0,0
WH_00032,롯데글로벌로지스(주),경기도,경기도 안성시 서운면 서미로 51,경기 안성시 서운면 서미로 51,36.9304144242648,127.223868637225,30647.0,30647000.0,3064700.0,"빙과, 식품, 유지",7260,23387,0
WH_00034,주식회사 한진,경기도,"경기도 김포시 양촌읍 학운산단5로가길 22, 3층",경기 김포시 양촌읍 학운산단5로가길 22,37.6143657106055,126.591739084292,12725.830000000002,12725830.000000002,1272583.0000000002,식품류,3220.13,9505.7,0
WH_00035,롯데글로벌로지스 주식회사,경기도,"경기도 김포시 양촌읍 학운산단5로가길 22, 5층",경기 김포시 양촌읍 학운산단5로가길 22,37.6143657106055,126.591739084292,25597.71,25597710.0,2559771.0,가전 및 가구,25597.71,0,0
WH_00036,주식회사 두발로싹스,경기도,경기도 의정부시 쌀광길 69 (고산동),경기 의정부시 쌀광길 69,37.7335682903316,127.109453970707,271.06,271060.0,27106.0,"양말, 스타킹, 의류 등 패션잡화",271.06,0,0
WH_00039,주식회사 대연산업사,경상남도,경상남도 진주시 문산읍 동부로 605,경남 진주시 문산읍 동부로 605,35.1686348882429,128.166184761801,4367.02,4367020.0,436702.00000000006, ,0,8734.04,0
WH_00040,주식회사 렉스몬드,경기도,"경기도 군포시 번영로 82-2, 한국복합물류(주) B동 B동 5층 (부곡동)",경기 군포시 번영로 82-2,37.330388813041,126.940171104586,8515.7,8515700.0,851570.0000000001,"의류 및 잡화, 레저용품",7286.6,0,1229.1
WH_00041,(주)비지에프로지스 서인천센터,인천광역시,"인천광역시 서구 원석로 196, 1층 (원창동)",인천 서구 원석로 196,37.5136504762534,126.642759295262,14118.48,14118480.0,1411848.0,"공산품,주류,잡화,담배,냉장,냉동",0,14118.48,0
WH_00042,씨제이대한통운(주) 빽다방센터,경기도,"경기도 이천시 대월면 경충대로1687번길 205, 지하 2층",경기 이천시 대월면 경충대로1687번길 205,37.2269448768482,127.511249269236,6013.25,6013250.0,601325.0,"식품냉동/냉장품 및 아이스크림, 우유, 부자재 등",0,6013.25,0
WH_00043,주식회사 신안스퀘어,경기도,"경기도 고양시 일산동구 탑삭골길 371-11, 가동 1, 3층 (설문동)",경기 고양시 일산동구 탑삭골길 371-11,37.72728040497,126.795322038047,1367.4,1367400.0,136740.0,"구급용 물품, 보호복(화재), 위생용품, 마스크 등",1367.4,0,0
WH_00044,에스지씨이앤씨 주식회사,경기도,경기도 안성시 원곡면 남북대로 1048-6,경기 안성시 원곡면 남북대로 1048-6,37.0342865303922,127.144800400571,22733.71,22733710.0,2273371.0,"육류, 수산물 등",0,22733.71,0
WH_00045,(주)디에스브이컨트랙트로지스틱스,경기도,"경기도 화성시 동탄구 동탄산단3길 19-22, 상원로지스틱 (방교동)",경기 화성시 동탄구 동탄산단3길 19-22,37.1628113379959,127.083662480479,2889.26,2889260.0,288926.0,반도체 장비 부품,2889.26,0,0
WH_00046,대화물류(주),경기도,경기도 이천시 마장면 억만리로22번길 221-28,경기 이천시 마장면 억만리로22번길 221-28,37.2592883030709,127.371602524801,11593.67,11593670.0,1159367.0,할인점 제품,11593.67,0,0
WH_00048,주식회사 현아로지스,경기도,경기도 용인시 처인구 원삼면 맹리로 76-9,경기 용인시 처인구 원삼면 맹리로 76-9,37.1952389399756,127.334346370292,1890.0,1890000.0,189000.0,"공산품, 소형가전, 의류, 식품",1890,0,0
WH_00049,(주)나라로지스틱스 백사센터,경기도,경기도 이천시 백사면 청백리로393번길 353,경기 이천시 백사면 청백리로393번길 353,37.327415163623,127.492345780283,16052.3,16052300.0,1605230.0,"맥주, 위스키, 와인 등",26282.3,0,0
WH_00050,주식회사 메이크스타,경기도,경기도 이천시 마장면 덕평로 965,경기 이천시 마장면 덕평로 965,37.2441839332438,127.361142301973,6967.47,6967470.0,696747.0,음반CD,6967.47,0,0
WH_00051,오진상사 주식회사,경기도,"경기도 김포시 양촌읍 황금산단3로 77, 4층",경기 김포시 양촌읍 황금산단3로 77,37.5993349233118,126.601669632492,3277.97,3277970.0,327797.0,"컴퓨터 주변기기, 생황잡화 등",3277.97,0,0
WH_00052,(주)케이씨티시 백암물류센터,경기도,경기도 용인시 처인구 백암면 고안로51번길 136-14,경기 용인시 처인구 백암면 고안로51번길 136-14,37.1401826338214,127.412722673481,10221.0,10221000.0,1022100.0,"생활용품, 동물의약품 외",10221,0,0
WH_00053,롯데글로벌로지스(주),경기도,경기도 안성시 원곡면 지문로 459-14,경기 안성시 원곡면 지문로 459-14,37.074163739564,127.152682183917,50244.41,50244410.0,5024441.0,가전 및 가구 제품,50244.41,0,0
WH_00054,글로벌통상주식회사,경상남도,경상남도 함양군 지곡면 함양로 2375,경남 함양군 지곡면 함양로 2375,35.6010409478694,127.774748731385,3388.75,3388750.0,338875.0,"수입과일, 배추",369.13,2052.62,967
WH_00056,(주)케이씨티시 백암물류센터,경기도,경기도 용인시 처인구 백암면 고안로51번길 136-11,경기 용인시 처인구 백암면 고안로51번길 136-11,37.1407163999677,127.413761837391,10669.0,10669000.0,1066900.0,"생활용품, 동물의약품 등",10669,0,0
WH_00057,로젠택배인천루원 주식회사,인천광역시,인천광역시 서구 호두산로10번길 38-5 (경서동),인천 서구 호두산로10번길 38-5,37.5467952674469,126.647283842257,437.28,437280.0,43728.0,생활용품,437.28,0,0
WH_00059,페로(Ferro),경기도,"경기도 가평군 청평면 경춘로 29, 3층",경기 가평군 청평면 경춘로 29,37.6788224992458,127.375809582489,5383.530000000001,5383530.000000001,538353.0000000001,가구류,3192.4,0,2191.13
WH_00060,주식회사 로풀,경기도,경기도 여주시 가남읍 본두1길 17-52,경기 여주시 가남읍 본두1길 17-52,37.2313919328999,127.5774700489,4092.58,4092580.0,409258.0,"채소, 과일 및 뿌리 작물 등",2046.29,0,0
WH_00061,(주)천안물류,전북특별자치도,전북특별자치도 익산시 왕궁면 국가식품로3길 46,전북특별자치도 익산시 왕궁면 국가식품로3길 46,35.979878057359,127.090722458734,8290.51,8290510.0,829051.0,"농식품(배추,콩, 식품류 등)",3335.14,4955.37,0
WH_00062,한국일본통운(주),경기도,"경기도 안성시 원곡면 지문로 459-14, 3층",경기 안성시 원곡면 지문로 459-14,37.074163739564,127.152682183917,13541.58,13541580.0,1354158.0,반도체 설비의 예비부품류,13541.58,0,0
WH_00063,한국복합물류(주),전라남도,전라남도 장성군 서삼면 물류로 335,전남 장성군 서삼면 물류로 335,35.3201552830792,126.753895775357,1259.5,1259500.0,125950.0,마른 김,1259.5,0,0
WH_00064,주식회사 엘엑스판토스,경상남도,경상남도 김해시 상동면 상동로 680-70,경남 김해시 상동면 상동로 680-70,35.3114034895569,128.939607156748,28329.0,28329000.0,2832900.0,가전제품,28329,0,0
WH_00065,주식회사 백패커,경기도,경기도 포천시 군내면 용정경제로2길 83,경기 포천시 군내면 용정경제로2길 83,37.8791403965973,127.208039283857,10042.73,10042730.0,1004273.0,문구류,10042.73,0,0
WH_00067,주식회사 코너스톤,충청북도,충청북도 충주시 중앙탑면 묘곡내동길 274,충북 충주시 중앙탑면 묘곡내동길 274,37.0542116588444,127.842349394808,1319.5,1319500.0,131950.0,"전자기기, 생활가전 등",1319.5,0,0
WH_00068,RAC-TEC(라텍),경상남도,경상남도 창원시 의창구 북면 신촌본포로 315,경남 창원시 의창구 북면 신촌본포로 315,35.3551579054755,128.635618777139,5100.0,5100000.0,510000.0,"전동차부품, 전장품, 산업용자재 및 포장제품",4800,0,300
WH_00069,나리로지스 주식회사,인천광역시,"인천광역시 서구 거북로 13, 인천 석남동 에스앤케이 복합물류센터 6층 (석남동)",인천 서구 거북로 13,37.5044920307576,126.662915340446,8412.0,8412000.0,841200.0,"화장품, 생활용품 등",4412,0,4000
WH_00070,동원로엑스(주) 포항지점,경상북도,"경상북도 포항시 남구 오천읍 송덕로212번길 27, 1동",경북 포항시 남구 오천읍 송덕로212번길 27,35.9515940940565,129.389256211635,1763.0,1763000.0,176300.0,"코일, 후판 등",1763,0,0
WH_00071,롯데글로벌로지스(주),경기도,경기도 이천시 백사면 지읍로 54,경기 이천시 백사면 지읍로 54,37.3146920350994,127.484208242883,20770.0,20770000.0,2077000.0,"조립식가구, 공산품",20770,0,0
WH_00072,용마로지스(주),경기도,경기도 안성시 일죽면 고목남길 95-31,경기 안성시 일죽면 고목남길 95-31,37.1217156922204,127.440511025582,2633.36,2633360.0,263336.0,건강기능식품,5265.07,0,0
WH_00073,(주)에이알,경기도,경기도 평택시 진위면 삼남로 745-24,경기 평택시 진위면 삼남로 745-24,37.0879729701759,127.090107721118,4793.9,4793900.0,479390.0,"유제품, 견과류, 식품첨가물 등",4793.9,0,0
WH_00074,로지스 경북,대구광역시,대구광역시 군위군 효령면 하평길 115,대구 군위군 효령면 하평길 115,36.106854752967,128.580570264484,4350.0,4350000.0,435000.0,파렛트,4482,0,4482
WH_00076,로젠 주식회사,경기도,"경기도 부천시 오정구 신흥로511번길 80, 켄달스퀘어 부천 로지스틱스파크 1층 (오정동)",경기 부천시 오정구 신흥로511번길 80,37.5297997555203,126.775646550568,25156.45,25156450.0,2515645.0,택배물품,25156.45,0,0
WH_00078,엠트랜스 주식회사,충청남도,충청남도 천안시 동남구 목천읍 충절로 1079,충남 천안시 동남구 목천읍 충절로 1079,36.7731618549184,127.228375866701,4682.87,4682870.0,468287.0,합성수지 원료(EVA),4682.87,0,0
WH_00079,로젠주식회사,대전광역시,대전광역시 동구 안골로28번길 30 (구도동),대전 동구 안골로28번길 30,36.2712738012227,127.469862681991,10006.72,10006720.0,1000672.0,"택배용품 보관 및 분류, 발송",10006.72,0,0
WH_00080,씨제이대한통운(주),세종특별자치시,"세종특별자치시 부강면 연청로 745-46, 배송센터 A-1동",세종특별자치시 부강면 연청로 745-46,36.5419134477698,127.354914448846,3745.47,3745470.0,374547.0,pet용기 및 pet용기 반제품,3745.47,0,0
WH_00081,씨제이대한통운(주),세종특별자치시,"세종특별자치시 부강면 연청로 745-46, c-1-2동",세종특별자치시 부강면 연청로 745-46,36.5419134477698,127.354914448846,1831.41,1831410.0,183141.0,pet 용기 및 pet용기 반제품,1831.41,0,0
WH_00084,로지스영천,경상북도,경상북도 영천시 대창면 금박로 931,경북 영천시 대창면 금박로 931,35.8739723701751,128.883653475596,5109.0,5109000.0,510900.0,"플라스틱 파렛트, 박스  및 스티로폼 패드",5109,0,0
WH_00085,(주)넥센,경기도,"경기도 시흥시 시화벤처로 400, 그린웨이브 8층층 (정왕동)",경기 시흥시 시화벤처로 400,37.312212124157,126.718248684661,12845.95,12845950.0,1284595.0,승용차용 타이어,12845.95,0,0
WH_00088,(주)에이원종합물류,경기도,"경기도 평택시 청북읍 청북양감로 136, 에스제이물류센터",경기 평택시 청북읍 청북양감로 136,37.0447674931703,126.904507976105,8522.0,8522000.0,852200.0,"자동차부품, 전기전자부품, 기계설비, 가공식품, 화장품, 생활용품 등",8522,0,0
WH_00089,(주)씨케이로지스틱스,경상남도,경상남도 함양군 지곡면 함양로 2375,경남 함양군 지곡면 함양로 2375,35.6010409478694,127.774748731385,3397.75,3397750.0,339775.0,운수,369.13,2052.62,976
WH_00090,인터지스 주식회사,경기도,"경기도 이천시 마장면 이장로311번길 83, 롯데이천물류센터",경기 이천시 마장면 이장로311번길 83,37.2802213125454,127.386473837116,6486.0,6486000.0,648600.0,"화장품, 건기식, 의류",6486,0,0
WH_00091,주식회사로지스밸리에프에스,경기도,경기도 이천시 부발읍 부흥로 135,경기 이천시 부발읍 부흥로 135,37.3046854640636,127.532624505352,18513.0,18513000.0,1851300.0,의류 및 잡화,18513,0,0
WH_00092,주식회사 천안물류,경기도,경기도 안성시 공도읍 기업단지로 264,경기 안성시 공도읍 기업단지로 264,37.0147808746994,127.164914061071,8479.38,8479380.0,847937.9999999999,산업용 및 식품 소재,8479.38,0,0
WH_00094,주식회사 이음,경기도,경기도 이천시 대월면 양녕로 78,경기 이천시 대월면 양녕로 78,37.1783381314407,127.499962935175,7246.0,7246000.0,724600.0,발전기 부품,7246,0,0
WH_00095,주식회사 현대글로비스,인천광역시,"인천광역시 서구 북항단지로 91, 10,11(일부)층 (원창동)",,37.4563,126.7052,7249.35,7249350.0,724935.0,화장품 등 3PL,7249.35,0,0
WH_00096,씨제이대한통운 주식회사,경기도,"경기도 군포시 번영로 82-6, 한국복합물류(주) F동 F동 4층 2,3,4구획호 (부곡동)",,37.4138,127.5183,6386.8,6386800.0,638680.0,화장품,6386.8,0,0
WH_00099,(주)제때,경상남도,경상남도 김해시 한림면 김해대로1099번길 20-44,경남 김해시 한림면 김해대로1099번길 20-44,35.2975900572244,128.807778317045,6776.0,6776000.0,677600.0,"냉동냉장 식품, 유제품 등",1930,6776,0
WH_00100,주식회사 디앤비파트너스 호법지점,경기도,경기도 이천시 호법면 중부대로866번길 85,경기 이천시 호법면 중부대로866번길 85,37.2404017527878,127.431039435765,13309.0,13309000.0,1330900.0,"랙설치, 지게차",13309,0,0
WH_00101,씨제이대한통운(주),경기도,경기도 포천시 가산면 부흥로 720,경기 포천시 가산면 부흥로 720,37.8120308326422,127.191248166303,4988.19,4988190.0,498819.0,불특정 택배화물,4988.19,0,0
WH_00102,엠에스에스로지스틱스(주),세종특별자치시,세종특별자치시 연기면 공단로 83,세종특별자치시 연기면 공단로 83,36.5525496485887,127.265928577907,6272.0,6272000.0,627200.0,화장지 및 기타 위생용품,6272,0,0
WH_00103,(주)스카이로드,인천광역시,"인천광역시 중구 공항동로296번길 98-114, 인천국제공항자유무역지역 A203호 (운서동)",인천 중구 공항동로296번길 98-114,37.4762266826232,126.4827394937,1320.35,1320350.0,132035.0,"전자제품, 의약품 등",1320.35,0,0
WH_00105,씨제이대한통운 시화B2B센터,경기도,"경기도 시흥시 시화벤처로 400, 그린웨이브 (정왕동)",경기 시흥시 시화벤처로 400,37.312212124157,126.718248684661,5607.7,5607700.0,560770.0,"CPG(음료, 과자, 식품, 생수 등)",5607.7,0,0
WH_00106,롯데글로벌로지스(주),경기도,경기도 양주시 은현면 화합로1002번길 12,경기 양주시 은현면 화합로1002번길 12,37.8550712778497,127.029454451003,15524.1,15524100.0,1552410.0,"생활용품, 잡화, 음료 등",12937.1,2587,0
WH_00107,오이사부산 주식회사,경상남도,경상남도 김해시 대동면 대동산단5로 127,경남 김해시 대동면 대동산단5로 127,35.2777845885415,128.999551723441,1139.4,1139400.0,113940.0,이삿짐 등,1139.4,0,0
WH_00108,퀴네앤드나겔 주식회사,경기도,경기도 안성시 고삼면 안성대로 2105,경기 안성시 고삼면 안성대로 2105,37.0991306798169,127.254728710507,71864.27,71864270.0,7186427.0,"신발, 의류 등",71864.27,0,0
WH_00109,주식회사 닥터로지스,대구광역시,대구광역시 군위군 효령면 용매로 952,대구 군위군 효령면 용매로 952,36.0965591115134,128.58391858455,9530.0,9530000.0,953000.0,농식품,0,2750,6780
WH_00110,주식회사 두핸즈 비엠지점,경기도,"경기도 용인시 처인구 백암면 백봉로295번길 60, 용인 백암 물류센터 지하2층",경기 용인시 처인구 백암면 백봉로295번길 60,37.1394304315444,127.389449118891,7667.9,7667900.0,766790.0,"화장품,생활용품",7667.9,0,0
WH_00111,씨제이 대한통운 (주),경기도,경기도 포천시 내촌면 금강로 2194,경기 포천시 내촌면 금강로 2194,37.7740988859124,127.229223722875,2683.56,2683560.0,268356.0,불특정 택배화물,2683.56,0,0
WH_00112,주식회사 더엘,경기도,경기도 이천시 부발읍 중부대로1707번길 110,경기 이천시 부발읍 중부대로1707번길 110,37.2937023293645,127.49913159007,1492.0,1492000.0,149200.0,일반식품류,1492,0,0
WH_00113,롯데글로벌로지스(주),경기도,경기도 이천시 대월면 대월로 234,경기 이천시 대월면 대월로 234,37.1818186948005,127.493816969002,7790.0,7790000.0,779000.0,생활용품,7790,0,0
WH_00116,(주)비투로지스,경기도,경기도 파주시 상지석길 403 (상지석동),경기 파주시 상지석길 403,37.7267376910041,126.793222633148,3681.0,3681000.0,368100.0,"의류,잡화",3681,0,0
WH_00117,롯데글로벌로지스(주),경기도,경기도 이천시 호법면 덕평로581번길 10-2,경기 이천시 호법면 덕평로581번길 10-2,37.2153273072099,127.374238852917,35472.0,35472000.0,3547200.0,생활용품,35472,0,0
WH_00118,롯데글로벌로지스(주),경기도,"경기도 이천시 호법면 덕평로581번길 10, CJ물류센터",경기 이천시 호법면 덕평로581번길 10,37.2148179799561,127.376701379399,22914.0,22914000.0,2291400.0,의류,22914,0,0
WH_00119,(주)해밀로직스,경기도,경기도 이천시 부발읍 황무로1833번길 175-21,경기 이천시 부발읍 황무로1833번길 175-21,37.2609916247089,127.526860195198,8093.0,8093000.0,809300.0,"화장품,패션잡화",0,8093,0
WH_00121,현대모터산업(주),경기도,경기도 시흥시 옥구천동로 120 (정왕동),경기 시흥시 옥구천동로 120,37.3368945601829,126.711141214383,1333.38,1333380.0,133338.0,"전동기, 인버터등",1333.38,0,0
WH_00122,아이씨비로지스 주식회사,인천광역시,"인천광역시 서구 갑문1로 20, 3층 (오류동)",인천 서구 갑문1로 20,37.5637990905527,126.602830160753,7123.37,7123370.0,712337.0,"의류, 생활용품, 화장품, 소형전자기기 등",7123.37,0,0
WH_00123,유디글로벌로지스 주식회사,인천광역시,"인천광역시 서구 북항로 144, 1동 (원창동)",인천 서구 북항로 144,37.5072881254521,126.632209901221,6883.74,6883740.0,688374.0,생활잡화,6883.74,0,0
WH_00124,유디글로벌로지스 주식회사,인천광역시,"인천광역시 서구 북항단지로 151, 10층 (원창동)",인천 서구 북항단지로 151,37.5026070701707,126.622528021031,10515.52,10515520.0,1051552.0,생활잡화,10515.52,0,0
WH_00125,(주)리드앤,충청남도,"충청남도 천안시 서북구 한들1로 105, 천안스마트공동물류센터 (백석동)",충남 천안시 서북구 한들1로 105,36.8332959415189,127.117082291996,18231.41,18231410.0,1823141.0,화장품,18231.41,0,0
WH_00128,아워박스(주),경상남도,"경상남도 양산시 어곡공단6길 50, 3층 (어곡동)",경남 양산시 어곡공단6길 50,35.3860331153554,129.013472086836,8580.06,8580060.0,858006.0,"라면 등 가공식품, 클렌저 등 화장품",8580.06,0,0
WH_00129,에이스물류,강원특별자치도,강원특별자치도 원주시 소초면 북원로 3366,강원특별자치도 원주시 소초면 북원로 3366,37.436808877522,127.979151858602,2491.7,2491700.0,249170.0,파렛트 및 박스,2491.7,0,0
WH_00130,주식회사 넥센,강원특별자치도,강원특별자치도 강릉시 연곡면 연주로 135,강원특별자치도 강릉시 연곡면 연주로 135,37.8672528679507,128.837785378358,3458.0,3458000.0,345800.0,승용차타이어,1729,0,0
WH_00131,징동코리아,경기도,경기도 이천시 대월면 경충대로1687번길 205,경기 이천시 대월면 경충대로1687번길 205,37.2269448768482,127.511249269236,12207.0,12207000.0,1220700.0,"고양이,강아지 사료",12207,0,0
WH_00132,신안물류센터,전라남도,전라남도 신안군 압해읍 두지숭의길 100,전남 신안군 압해읍 두지숭의길 100,34.8587558976245,126.347968965863,1058.24,1058240.0,105824.0,"농수산물, 공산품, 산업자재 등",687,264,107.24
WH_00133,현대글로비스㈜,경기도,경기도 안성시 일죽면 사실로 147,경기 안성시 일죽면 사실로 147,37.1255648280129,127.432334901843,53302.0,53302000.0,5330200.0,의료기기 등,53302,0,0
WH_00135,(주)한진,경기도,경기도 여주시 가남읍 여주남로 1039-35,경기 여주시 가남읍 여주남로 1039-35,37.2166393083583,127.559458348806,38861.12,38861120.0,3886112.000000001,"공산품, 식품(상온)",38861.12,0,0
WH_00136,롯데글로벌로지스(주),경기도,경기도 여주시 가남읍 가남로 150,경기 여주시 가남읍 가남로 150,37.2205075910991,127.571360145201,30407.84,30407840.0,3040784.0,반도체,15203.92,0,0
WH_00138,(주)케이알로지스,인천광역시,"인천광역시 중구 자유무역로 135, H2블럭 304~306호 (운서동)",인천 중구 자유무역로 135,37.4880115259273,126.480511152293,4216.4,4216400.0,421640.0,"화훼,가공품, 의료기 등",2108.2,361.09,1747.11
WH_00139,(주)케이알로지스,인천광역시,"인천광역시 중구 자유무역로107번길 20, H1블럭 312~313호 (운서동)",인천 중구 자유무역로107번길 20,37.4872204914308,126.481176840789,2012.08,2012080.0,201208.0,"화훼,건강기능 식품 등",2012.08,0,0
WH_00140,(주)에이플러스,인천광역시,인천광역시 서구 북항로32번길 29-16 (원창동),인천 서구 북항로32번길 29-16,37.509670215202,126.642936610455,3583.7,3583700.0,358370.0,"반려동물 사료, 미용용품",3583.7,0,0
WH_00141,신흥글로벌(주),경상남도,경상남도 김해시 주촌면 이노비즈로 33-20,경남 김해시 주촌면 이노비즈로 33-20,35.2578015926026,128.827155824303,6264.45,6264450.0,626445.0,전자부품,6264.45,0,0
WH_00142,디에이치엘서플라이체인코리아(주),경기도,경기도 이천시 부발읍 황무로1833번길 175-21,경기 이천시 부발읍 황무로1833번길 175-21,37.2609916247089,127.526860195198,10637.0,10637000.0,1063700.0,"커피머신, 커피포트, 쥬스착즙기",10637,0,0
WH_00143,(주)선진티엘에스,경기도,경기도 평택시 포승읍 서동대로 409,경기 평택시 포승읍 서동대로 409,36.9378980007865,126.886374803211,4851.0,4851000.0,485100.0,"레진, 광물, 철제류",4851,0,0
WH_00145,천안물류,경기도,경기도 화성시 만세구 남양읍 주석로325번길 19,경기 화성시 만세구 남양읍 주석로325번길 19,37.2080086987016,126.864162271367,5422.13,5422130.0,542213.0,자동차시트 커버링,5422.13,0,0
WH_00146,신흥식산(주),경기도,"경기도 화성시 만세구 양감면 정문송산로241번길 12, 4층",경기 화성시 만세구 양감면 정문송산로241번길 12,37.113784327096,126.989003346909,7226.84,7226840.0,722684.0,일반 공산품 및 생활용품 등,3738.22,3488.62,0
WH_00147,씨제이대한통운(주),경기도,경기도 여주시 산북면 금품2로 66,경기 여주시 산북면 금품2로 66,37.3932642364256,127.442586845873,49986.63,49986630.0,4998663.0,식품 및 리테일 제품 등,36797.34,13189.29,0
WH_00148,조양국제종합물류(주),경기도,경기도 광주시 도척면 도척로 401-65,경기 광주시 도척면 도척로 401-65,37.3151448184105,127.341611665966,3305.8,3305800.0,330580.0,"생활잡화, 스낵류",3305.8,0,0
